time,session 
10,262.88200000000097 
20,0.0 
30,0 
40,8282.494548244586 
50,6868.8311802347835 
60,8429.996557637478 
70,7823.726429279224 
80,6936.873329774466 
90,8251.185573087285 
100,5824.925359359671 
110,4220.6613005390545 
120,7369.687016012082 
130,8964.352785277226 
140,7124.463072820481 
150,9969.719293077324 
160,7093.330969635027 
170,5644.0262757889095 
180,8503.202488554658 
190,7646.040521194471 
200,10489.217961468003 
210,10364.42308029171 
220,4646.121087901069 
230,6276.337266803554 
240,6487.421378437464 
250,8807.932348337004 
260,9808.628910037898 
270,7106.772933667817 
280,6493.332388726627 
290,7625.490237958357 
300,5666.885418119402 
310,5724.312954096441 
320,5199.075697027947 
330,7651.0150523039765 
340,7931.913639510034 
350,4362.5767129431415 
360,8397.743402498603 
370,6237.369520701563 
380,5744.418498001029 
390,6576.209403928194 
400,4268.716036307473 
410,4541.594552665437 
420,3692.7598831528007 
421,0 
