time,cpu@tsung_controller@ip-172-31-42-147 
0,2.3443682277163527 
10,0.6979062811565304 
20,0.6979062811565304 
30,0.6979062811565304 
40,0.6979062811565304 
50,0.6979062811565304 
60,0.6979062811565304 
70,0.6979062811565304 
80,0.6979062811565304 
90,0.6979062811565304 
100,0.6979062811565304 
110,0.6979062811565304 
120,0.6979062811565304 
130,0.6979062811565304 
140,0.6979062811565304 
150,0.6979062811565304 
160,0.6979062811565304 
170,0.6979062811565304 
180,0.6979062811565304 
190,0.6979062811565304 
200,0.6979062811565304 
