time,users_count,finish_users_count 
0,0.5,0 
10,2.7,0.2 
20,11,1.4 
30,43.8,0.5 
40,183.7,1.2 
50,224.6,85 
60,0,185 
70,0,54.6 
80,0,17.5 
90,0,16.6 
100,0,14.8 
110,0,66.9 
120,0,19.6 
130,0,2.9 
135,0,0.1 
