time,users,connected 
0,5,5 
10,30,29 
20,126,127 
30,559,541 
40,2384,1022 
50,3780,1026 
60,1930,1022 
70,1384,1021 
80,1209,1019 
90,1043,986 
100,895,909 
110,226,236 
120,30,31 
130,1,1 
135,0,0 
