time,users_count,finish_users_count 
0,5,0 
10,32,2 
20,142,16 
30,580,21 
40,2417,33 
50,4663,883 
60,4663,2733 
70,4663,3279 
80,4663,3454 
90,4663,3620 
100,4663,3768 
110,4663,4437 
120,4663,4633 
130,4663,4662 
135,4663,4663 
