time,load@tsung_controller@ip-172-31-42-147 
0,0.0 
10,0.0 
20,0.0 
30,0.0 
40,0.0 
50,0.16015625 
60,0.51953125 
70,0.51953125 
80,0.51953125 
90,0.51953125 
100,0.51953125 
110,0.51953125 
120,0.51953125 
130,0.51953125 
135,0.51953125 
