time,200,302,404 
0,0.5,0.3, 
10,4.7,2.2,2.5 
20,17.3,6.4,6.3 
30,13.4,5.4,1.6 
40,28.2,6.7,0.5 
50,26.3,6.5,0.6 
60,20.9,5.5,0.1 
70,23.3,6.9,0.6 
80,7.1,16.4,0.3 
90,1.6,64.7,1.5 
100,7.6,62,3.9 
110,27.3,171.1,35.6 
120,5.5,38.6,1.8 
130,0,5.2,0 
135,0,0.2,0 
