time,users,connected 
0,5,5 
10,30,24 
20,128,98 
30,559,414 
40,2384,481 
50,4345,4 
60,4345,-4 
70,4345,-1 
80,4345,-2 
90,4345,-33 
100,4345,-77 
110,4345,-673 
120,4345,-205 
130,4345,-30 
135,4345,-1 
