time,connect,request 
0,2.584454545454545,142.0192083333334 
10,1.7060666666666666,104.8019436619719 
20,1.8708597560975615,664.8858481012654 
30,2.1444070921985867,5803.572638755991 
40,1.863838148667608,336.17646974148045 
50,6.371727384975347,273.69861413287805 
60,5.03764143082891,983.7778612185688 
70,1.7358695021749622,4586.911995605465 
80,2.3876781818181803,10368.106183984748 
90,1.8711023529411739,20200.805745676484 
100,1.876401162790695,26473.21352673797 
110,2.126792035398227,20358.113947293434 
120,2.545133333333333,6704.238702975551 
130,1.4365,908.9837671159011 
140,0,24.261912621359237 
150,0,13.531733333333333 
160,0,19.9145 
162,0,0 
