time,page 
0,2.4 
10,13.6 
20,21.9 
30,40.9 
40,666.8 
50,996.1 
60,516 
70,180.3 
80,95.9 
90,84.7 
100,31.5 
110,59.2 
120,159.4 
130,159.6 
140,18.3 
150,1.3 
160,0.3 
162,0 
