time,users_count,finish_users_count 
0,1.2,0 
10,4.8,0.3 
20,17.5,1.2 
30,73.5,0.5 
40,289.1,5.2 
50,59.2,161.2 
60,0,120.4 
70,0,29.7 
80,0,5.7 
90,0,12.6 
100,0,2.8 
110,0,9.6 
120,0,27.8 
130,0,59.2 
140,0,8.4 
150,0,0.6 
160,0,0.1 
162,0,0 
