time,size_sent,size_rcv 
0,7.35,95.27578125 
10,62.88046875,564.65390625 
20,142.57265625,957.04921875 
30,220.3359375,1851.4171875 
40,1006.13828125,1122.25546875 
50,1664.17421875,648.91640625 
60,1157.59375,997.175 
70,683.00625,1115.40390625 
80,467.73828125,946.7453125 
90,336.10859375,521.60390625 
100,168.771875,514.725 
110,194.14765625,1039.83203125 
120,578.653125,3466.50859375 
130,731.0765625,3782.0984375 
140,114.85625,590.01796875 
150,8.42890625,35.07890625 
160,2.2796875,14.68671875 
162,0,0 
