time,200,302 
0,17,7 
10,114,52 
20,275,128 
30,605,216 
40,803,264 
50,917,318 
60,1096,368 
70,1298,431 
80,1464,519 
90,1513,1000 
100,1561,1323 
110,1675,1911 
120,2133,3335 
130,2566,4757 
140,2640,4889 
150,2644,4900 
160,2646,4902 
162,2646,4902 
