time,200,302 
0,29,15 
10,138,79 
20,310,143 
30,521,217 
40,765,272 
50,991,328 
60,1349,370 
70,1450,476 
80,1495,928 
90,1549,1629 
100,1755,2920 
110,2050,4342 
120,2268,4758 
130,2287,4805 
140,2288,4813 
142,2288,4813 
