time,page 
0,8.084 
10,4.253 
20,4.253 
30,4.253 
40,1.194 
50,1.194 
60,1.194 
70,1.194 
80,1.194 
90,1.194 
100,1.194 
110,1.194 
120,1.194 
130,1.194 
140,1.194 
142,1.194 
