time,size_sent,size_rcv 
0,17.51171875,206.215625 
10,92.67578125,1034.6171875 
20,234.1421875,2187.17421875 
30,418.22265625,3456.690625 
40,1719.42421875,4879.7140625 
50,3668.51484375,6194.68671875 
60,5245.55625,8181.553125 
70,6182.94921875,8800.9 
80,6643.5015625,9278.83046875 
90,6867.10703125,10140.2953125 
100,7234.27734375,12571.64140625 
110,7730.4140625,15886.12265625 
120,8036.50859375,18153.86328125 
130,8072.06640625,18362.92578125 
140,8075.97109375,18377.93515625 
142,8075.97109375,18377.93515625 
