time,users,connected 
0,15,15 
10,52,49 
20,238,225 
30,1007,958 
40,4219,1022 
50,2927,1022 
60,1810,1022 
70,1377,1021 
80,1189,999 
90,1061,975 
100,766,767 
110,238,251 
120,30,32 
130,4,4 
140,0,0 
142,0,0 
