time,connect,request 
0,1.5,4.4 
10,4.1,17.3 
20,19,23.6 
30,73.4,28.5 
40,884.6,866.7 
50,1817.1,1249.9 
60,673,672.1 
70,259.1,258.4 
80,135.9,133.2 
90,67.7,77.1 
100,12.2,149.7 
110,0.6,171.7 
120,0,63.4 
130,0,6.6 
140,0,0.9 
142,0,0 
