time,page 
0,254.68241655148998 
34,265.00510896300426 
44,691.0372145133049 
54,2782.741360295699 
64,2709.8158508404244 
74,2225.3954254168452 
84,2641.9066282965714 
94,5046.057810571076 
104,7110.301328626266 
114,10166.02025360044 
124,13598.980194019485 
134,5804.855032235841 
144,6327.526269629247 
154,1947.1001065886155 
164,5041.063652226332 
174,4883.139217421193 
184,3361.7328613069308 
194,4352.626933178998 
204,5984.902452394704 
214,6044.182821191468 
224,6791.060408933967 
232,5661.239668846773 
