time,newphase 
34,0.0294117647058824 
44,0.0588235294117647 
54,0.0588235294117647 
64,0.0588235294117647 
74,0.0588235294117647 
84,0 
94,0 
104,0 
114,0 
124,0 
134,0 
144,0 
154,0 
164,0 
174,0 
184,0 
194,0 
204,0 
214,0 
224,0 
232,0 
