time,users_count,finish_users_count 
0,0.147058823529412,0 
34,0.323529411764706,0 
44,1.52941176470588,0.0294117647058824 
54,5.14705882352941,0.0294117647058824 
64,21.1764705882353,0 
74,84.2941176470588,0.0882352941176471 
84,20.2941176470588,28 
94,0,27.3823529411765 
104,0,24.4117647058824 
114,0,9.17647058823529 
124,0,6.26470588235294 
134,0,4 
144,0,2.20588235294118 
154,0,2.58823529411765 
164,0,5.64705882352941 
174,0,5.05882352941176 
184,0,4.82352941176471 
194,0,5.29411764705882 
204,0,3.32352941176471 
214,0,1.38235294117647 
224,0,1.32352941176471 
232,0,1.73529411764706 
