time,200,500,303,302,404 
0,11,,,4, 
34,28,,,13, 
44,108,3,3,44, 
54,210,6,5,83, 
64,370,6,5,130, 
74,551,6,5,175, 
84,723,6,6,214, 
94,1043,6,6,259, 
104,1275,6,6,302, 
114,1350,6,6,466,4 
124,1379,6,6,1291,119 
134,1415,9,6,2143,262 
144,1469,19,8,2457,314 
154,1515,27,13,2970,415 
164,1632,36,31,3760,607 
174,1694,50,38,4322,717 
184,1761,68,53,4727,817 
194,1839,86,71,5092,888 
204,1921,141,119,5303,901 
214,1987,180,172,5376,901 
224,2035,187,189,5425,901 
232,2086,187,189,5485,901 
