time,freemem@tsung_controller@ip-172-31-42-147 
0,664.87890625 
10,667.17578125 
20,667.17578125 
30,667.17578125 
40,667.17578125 
50,667.17578125 
60,667.17578125 
70,667.17578125 
80,667.17578125 
90,667.17578125 
100,667.17578125 
110,667.17578125 
120,667.17578125 
130,667.17578125 
140,667.17578125 
150,667.17578125 
160,667.17578125 
170,667.17578125 
180,667.17578125 
190,667.17578125 
200,667.17578125 
210,667.17578125 
220,667.17578125 
230,667.17578125 
240,667.17578125 
250,667.17578125 
260,667.17578125 
270,667.17578125 
279,667.17578125 
