time,users_count,finish_users_count 
0,5,0 
10,43,0 
20,210,0 
30,833,0 
40,3170,1 
50,4474,1444 
60,4474,1600 
70,4474,2190 
80,4474,2792 
90,4474,3084 
100,4474,3201 
110,4474,3308 
120,4474,3374 
130,4474,3474 
140,4474,3557 
150,4474,3613 
160,4474,3721 
170,4474,3785 
180,4474,3879 
190,4474,3970 
200,4474,4046 
210,4474,4114 
220,4474,4212 
230,4474,4264 
240,4474,4319 
250,4474,4337 
260,4474,4383 
270,4474,4436 
279,4474,4474 
