time,page 
0,176.72270159841676 
10,398.99250001719446 
20,1159.3635488754323 
30,2519.872840363024 
40,3176.127833152516 
50,4034.281019075158 
60,3342.6950886368777 
70,8159.069615233896 
80,15111.529373089297 
90,18008.65664094729 
100,24041.42366599438 
110,22465.855580046384 
120,7320.650662183215 
130,7461.440421771964 
140,13914.290813907233 
150,20449.03084904588 
160,20164.48926398736 
170,17086.56924758884 
180,19117.408229691373 
190,18916.74624026866 
200,17561.27820309378 
210,14829.624078213461 
220,13669.852929385297 
230,17500.982819211207 
240,16159.31629643668 
250,20598.608272488444 
260,19168.19860621874 
270,20351.199247631197 
280,22594.477549962427 
290,27685.979467261626 
300,28273.878281662026 
310,21933.435010912286 
320,24378.7162785817 
330,25653.335127405502 
340,22788.581326971078 
350,23282.75255657441 
360,14233.338887100284 
370,29377.52380833609 
380,13164.867424457962 
390,12362.983105932668 
400,22322.42476866038 
410,20959.668750713758 
420,2.2359656858288672 
421,0 
