time,session 
10,13173.305 
20,13173.305 
30,13173.305 
40,43959.965 
50,47978.811 
60,57148.068 
70,57148.068 
80,58316.127 
90,71737.948 
100,71737.948 
110,81309.835 
120,98679.816 
130,118907.851 
140,118907.851 
150,139889.328 
160,139987.752 
170,141032.436 
180,159256.581 
190,172431.482 
200,193242.548 
210,203840.716 
220,203840.716 
230,203840.716 
240,210452.797 
250,233987.591 
260,244435.915 
270,244435.915 
280,255859.718 
290,273988.733 
300,273988.733 
310,277568.166 
320,287236.368 
330,313039.748 
340,318344.382 
350,319451.213 
360,335334.158 
370,342178.448 
380,354190.09 
390,362886.291 
400,369103.998 
410,375697.446 
420,379488.628 
421,379488.628 
