time,session 
10,12647.541 
20,12106.792 
30,12106.792 
40,49.909 
50,40.042 
60,40.042 
70,40.042 
80,40.042 
90,40.042 
100,40.042 
110,40.042 
120,40.042 
130,40.042 
140,40.042 
150,40.042 
160,40.042 
170,40.042 
180,40.042 
190,40.042 
200,40.042 
210,40.042 
220,40.042 
230,40.042 
240,40.042 
250,40.042 
260,40.042 
270,40.042 
280,40.042 
290,40.042 
300,40.042 
310,40.042 
320,40.042 
330,40.042 
340,40.042 
350,40.042 
360,40.042 
370,40.042 
380,40.042 
390,40.042 
400,40.042 
410,40.042 
420,40.042 
421,40.042 
