time,users_count,finish_users_count 
0,15,0 
10,60,8 
20,259,21 
30,1029,22 
40,4309,90 
50,5001,2074 
60,5001,3191 
70,5001,3624 
80,5001,3812 
90,5001,3940 
100,5001,4235 
110,5001,4763 
120,5001,4971 
130,5001,4997 
140,5001,5001 
142,5001,5001 
