time,users,connected 
0,5,5 
10,44,35 
20,241,189 
30,1008,729 
40,4035,65 
50,4780,0 
60,4780,-1 
70,4780,1 
80,4780,-7 
90,4780,-19 
100,4780,-94 
110,4780,-203 
120,4780,-132 
130,4780,-115 
140,4780,-178 
150,4780,-118 
160,4780,-21 
170,4780,-52 
180,4780,-5 
190,4780,-76 
192,4780,-3 
