time,connect,request 
0,1.595,7.077 
10,1.317,4.931 
20,1.155,4.931 
30,1.084,4.931 
40,0.794,1.49 
50,0.768,1.434 
60,0.768,1.434 
70,0.768,1.434 
80,0.768,0.283 
90,0.768,0.283 
100,0.768,0.283 
110,0.768,0.283 
120,0.768,0.283 
130,0.768,0.283 
140,0.768,0.283 
150,0.768,0.283 
160,0.768,0.283 
170,0.768,0.283 
180,0.768,0.283 
190,0.768,0.283 
192,0.768,0.283 
