time,size_sent,size_rcv 
0,10.4234375,71.76328125 
10,67.15234375,425.6359375 
20,168.73046875,984.65546875 
30,356.76953125,1854.30859375 
40,1426.21953125,2542.625 
50,3767.04453125,3074.0796875 
60,5732.9171875,4569.3109375 
70,7307.64453125,5385.5078125 
80,8320.77109375,6724.1 
90,8925.3609375,9486.515625 
100,9349.83515625,12546.259375 
110,9708.81875,15136.8359375 
120,9922.67265625,16964.0015625 
130,10080.4953125,18416.46171875 
140,10235.21328125,19863.29140625 
150,10378.00625,21076.92734375 
160,10447.04921875,21971.17109375 
170,10527.775,23014.24140625 
180,10536.790625,23230.7625 
190,10577.9734375,24631.66875 
192,10579.73359375,24634.1421875 
