time,200,303,302,404 
0,1.5,,0.9, 
10,7.6,0.6,4.1, 
20,13,0.2,4.2, 
30,22.2,0,7.2, 
40,16,0,4.4, 
50,12.9,0,5.3, 
60,41.5,0.3,6.7, 
70,20.6,0,10, 
80,2.7,0,70.2,21.1 
90,7,0.1,109.6,42 
100,11.7,0.2,93.4,38.3 
110,11.3,1.1,64.8,31 
120,6.5,2,36.6,18.8 
130,6,1.1,29,11.1 
140,7.5,2.2,35.7,8.7 
150,7.3,4.9,23.8,1.5 
160,5.2,2.3,4.9,0 
170,5.5,3.6,8.6,0 
180,1,0.3,0.5,0 
190,6.9,0.1,7.7,0 
192,0,0,0.3,0 
