time,200,303,302,404 
0,15,,9, 
10,91,6,50, 
20,221,8,92, 
30,443,8,164, 
40,603,8,208, 
50,732,8,261, 
60,1147,11,328, 
70,1353,11,428, 
80,1380,11,1130,211 
90,1450,12,2226,631 
100,1567,14,3160,1014 
110,1680,25,3808,1324 
120,1745,45,4174,1512 
130,1805,56,4464,1623 
140,1880,78,4821,1710 
150,1953,127,5059,1725 
160,2005,150,5108,1725 
170,2060,186,5194,1725 
180,2070,189,5199,1725 
190,2139,190,5276,1725 
192,2139,190,5279,1725 
