time,users_count,finish_users_count 
0,0.6,0 
10,5.3,0.7 
20,19.8,0.9 
30,81,0.5 
40,269.8,109.6 
50,56,115.2 
60,0,55 
70,0,24 
80,0,14.5 
90,0,5.8 
100,0,17.7 
110,0,17.5 
120,0,35.9 
130,0,7.1 
140,0,3.7 
150,0,4.5 
160,0,5.1 
170,0,8.7 
180,0,6 
182,0,0.1 
