time,session 
10,11691.139 
20,16738.05 
30,33547.465 
40,33547.465 
50,52028.131 
60,53302.568 
70,62576.723 
80,62576.723 
90,73962.506 
100,80960.4 
110,89981.938 
120,95492.292 
130,95492.292 
135,96838.475 
