time,200,302 
0,20,8 
10,128,63 
20,284,118 
30,583,200 
40,823,244 
50,1110,300 
60,1289,363 
70,1412,426 
80,1486,537 
90,1504,817 
100,1566,1263 
110,1674,1683 
120,2215,3101 
130,2395,3523 
140,2408,3553 
141,2408,3553 
