time,size_sent,size_rcv 
0,9.0859375,140.1140625 
10,44.46796875,614.00703125 
20,83.05390625,438.81640625 
30,166.4125,937.846875 
40,794.2203125,1004.55546875 
50,1883.775,464.01875 
60,1850.30546875,902.9859375 
70,1663.50234375,1465.459375 
80,1372.05,705.64296875 
90,837.01875,521.6203125 
100,469.2875,787.35546875 
110,267.25390625,768.84296875 
120,200.5140625,1236.2234375 
130,185.55,1517.3296875 
140,201.19609375,1090.01484375 
150,285.01875,1780.40078125 
160,142.33984375,886.5921875 
170,179.10859375,1390.7 
180,153.15546875,1509.84140625 
190,117.14296875,1019.47421875 
200,103.8484375,1301.77109375 
