time,connect,request 
0,8.704,1241.839 
10,8.704,4169.238 
20,20.609,10858.828 
30,20.609,18925.679 
40,20.716,23708.454 
50,20.716,30621.159 
60,23.576,36569.913 
70,23.576,44308.277 
80,23.576,50769.173 
90,23.576,51843.009 
100,23.576,51843.009 
110,23.576,51843.009 
120,23.576,52144.308 
130,23.576,53688.159 
140,23.576,54439.136 
150,23.576,60005.245 
160,23.576,60005.245 
170,23.576,60008.123 
180,23.576,60015.182 
190,23.576,60015.182 
200,23.576,60015.182 
210,23.576,60015.182 
220,23.576,60015.182 
230,23.576,60015.182 
240,23.576,60015.182 
250,23.576,60015.182 
260,23.576,60015.182 
270,23.576,60015.182 
280,23.576,60015.182 
287,23.576,60015.182 
