time,200,302,504 
0,2,0.9, 
10,6.6,3.3, 
20,9.4,2.9, 
30,17.4,5.8, 
40,11.2,3.9, 
50,15.6,4, 
60,27.9,3.5, 
70,36.2,9.1, 
80,3.5,38, 
90,1,27.1, 
100,2.8,14.6, 
110,4.1,51.6, 
120,1.1,8.9, 
130,5.1,10, 
140,3.1,4.8, 
150,2.3,6,0.9 
160,3.6,16.8,2.6 
170,0.1,8.5,10.8 
180,5.6,21.2,9.5 
190,3.3,10.3,0.5 
200,11.1,35.9,0.8 
210,1.1,19.6,0 
220,4.5,14.3,0 
230,1.5,3.4,0 
240,3.8,3.8,0 
250,2.5,2,0 
260,4.7,6,0 
270,1.8,1.8,0 
280,5.2,17,0.3 
287,2,2.7,0 
