time,page 
0,209.72517241379308 
10,607.4391818181816 
20,2435.4299837398376 
30,7109.925793103451 
40,322.7001752816425 
50,572.8957808748459 
60,3101.4319355509438 
70,10912.262818562458 
80,13090.861748633892 
90,19890.83133791209 
100,27406.56229015544 
110,31727.667375224395 
120,29793.246370000004 
130,41908.729841059605 
140,42131.36899999997 
150,51124.383793478264 
160,50213.387630434765 
170,58816.92696907221 
180,52676.29585399444 
190,35962.70919148936 
200,26254.147121338938 
210,16010.37357487922 
220,22557.09013829787 
230,24799.285183673474 
240,33497.7649868421 
250,36332.761311111106 
260,43862.21957009347 
270,44218.91522222222 
280,26784.72023111111 
287,19393.663042553195 
