time,204,200,302,404 
10,0.3,11.1,5.1, 
20,0.3,16.7,5.4, 
30,0.2,30.4,8.2, 
40,0.5,25.6,6.7, 
50,0.1,26.4,6.6, 
60,0,18.9,6.6, 
70,0.1,17.2,10.6,0.1 
80,0,2.9,22.1,0.2 
90,0,6.8,81,10.3 
100,1.9,37,168.8,30.2 
110,10.6,52.6,202.1,39.4 
120,12.3,29.2,58.8,7.8 
130,1.9,4.7,6.8,0.1 
138,0.1,0.3,0.5,0 
