time,users,connected 
0,14,14 
10,62,61 
20,257,243 
30,1028,983 
40,3228,1023 
50,2617,1022 
60,2077,1021 
70,1602,1022 
80,1411,1021 
90,1269,1017 
100,989,988 
110,367,378 
120,59,60 
130,4,4 
138,0,0 
