time,users_count,finish_users_count 
0,1.4,0 
10,4.9,0.1 
20,20,0.5 
30,77.1,0 
40,262.5,42.5 
50,28.2,89.3 
60,0,54 
70,0,47.5 
80,0,19.1 
90,0,14.2 
100,0,28 
110,0,62.2 
120,0,30.8 
130,0,5.5 
138,0,0.4 
