time,page 
0,707.827 
34,751.113 
44,2762.719 
54,9539.007 
64,14131.181 
74,20387.526 
84,27208.468 
94,34182.112 
104,41012.416 
114,47015.285 
124,47877.706 
134,47877.706 
144,47877.706 
154,47877.706 
164,47877.706 
174,47877.706 
184,47877.706 
194,47877.706 
204,47877.706 
214,47877.706 
224,47877.706 
232,47877.706 
