time,session 
44,12587.747 
54,20904.408 
64,20904.408 
74,40383.567 
84,54374.474 
94,54374.474 
104,69632.383 
114,72683.995 
124,73020.803 
134,90218.278 
144,99150.276 
154,118856.659 
164,123207.303 
174,130548.314 
184,141426.173 
194,157521.179 
204,157521.179 
214,169014.551 
224,185239.313 
232,185239.313 
