time,users,connected 
0,5,5 
34,11,11 
44,62,59 
54,236,226 
64,956,914 
74,3819,1024 
84,3557,1026 
94,2626,1022 
104,1796,1023 
114,1484,1021 
124,1271,1017 
134,1135,1002 
144,1060,978 
154,972,971 
164,780,782 
174,608,613 
184,444,447 
194,264,264 
204,151,151 
214,104,106 
224,59,60 
232,0,0 
