time,users_count,finish_users_count 
0,15,1 
10,58,4 
20,268,5 
30,1041,5 
40,3937,1051 
50,4426,2415 
60,4426,3039 
70,4426,3141 
80,4426,3304 
90,4426,3359 
100,4426,3376 
110,4426,3477 
120,4426,3501 
130,4426,3527 
140,4426,3539 
150,4426,3552 
160,4426,3601 
170,4426,3658 
180,4426,3741 
190,4426,3783 
200,4426,3943 
210,4426,4010 
220,4426,4088 
230,4426,4109 
240,4426,4135 
250,4426,4152 
260,4426,4211 
270,4426,4229 
280,4426,4404 
287,4426,4426 
