time,session 
0,6918.07 
10,9313.314333333334 
20,19409.561 
30,0 
40,3652.568024856597 
50,8760.809978005876 
60,18383.456429487156 
70,36999.88470588232 
80,42924.752932515315 
90,50004.0348909091 
100,68249.00423529412 
110,74628.06584158416 
120,75221.41424999999 
130,97249.34488461539 
140,105115.57791666668 
150,126304.72392307693 
160,121671.46395918369 
170,132779.39840350876 
180,145527.5738433735 
190,158379.20185714285 
200,165216.08839374984 
210,177206.02213432835 
220,183568.1177948718 
230,193686.83776190472 
240,208494.14184615386 
250,211268.61617647056 
260,233817.64361016947 
270,241811.91383333338 
280,243897.95338857136 
287,250732.63068181818 
