time,freemem@tsung_controller@ip-172-31-32-26 
0,678.88671875 
10,678.88671875 
20,678.88671875 
30,678.88671875 
40,678.88671875 
50,678.88671875 
60,678.88671875 
70,678.88671875 
80,678.88671875 
90,678.88671875 
100,678.88671875 
110,678.88671875 
120,678.88671875 
130,678.88671875 
140,678.88671875 
150,678.88671875 
160,678.88671875 
170,678.88671875 
180,678.88671875 
190,678.88671875 
200,678.88671875 
210,678.88671875 
220,678.88671875 
230,678.88671875 
240,678.88671875 
250,678.88671875 
260,678.88671875 
270,678.88671875 
280,678.88671875 
287,678.88671875 
