time,session 
40,44468.658 
50,8032.284771309771 
60,24713.0915576923 
70,30694.915837288125 
80,39660.291053156165 
90,49559.746592465744 
100,59616.14788034187 
110,70552.86427102804 
120,80321.19901515153 
130,89977.45251999999 
140,101185.86379518069 
150,113646.72669642854 
160,120214.90275925923 
170,130524.27509375 
180,139077.4375319149 
190,148879.6235604396 
200,160492.37174999996 
210,168403.5427794118 
220,179678.82543877547 
230,189578.85448076922 
240,197643.69430909102 
250,208043.49788888884 
260,221218.77686956522 
270,229761.4413396227 
279,234779.54931578957 
