time,connect,request 
0,15.688,544.415 
10,15.688,1592.759 
20,15.688,6565.051 
30,16.672,11382.127 
40,19.001,14575.463 
50,1034.936,19795.75 
60,1034.936,26237.356 
70,1034.936,30739.488 
80,1034.936,36475.504 
90,1034.936,44353.938 
100,1034.936,52041.732 
110,1034.936,56456.445 
120,1034.936,56456.445 
130,1034.936,56456.445 
140,1034.936,56456.445 
150,1034.936,56456.445 
160,1034.936,56456.445 
170,1034.936,56456.445 
180,1034.936,56456.445 
190,1034.936,56456.445 
200,1034.936,56456.445 
210,1034.936,56456.445 
220,1034.936,56456.445 
230,1034.936,56456.445 
240,1034.936,56456.445 
250,1034.936,56456.445 
260,1034.936,56456.445 
270,1034.936,56456.445 
279,1034.936,56456.445 
