time,session 
40,44468.658 
50,54052.01 
60,54052.01 
70,69541.526 
80,75003.018 
90,78350.434 
100,96950.486 
110,102525.28 
120,102525.28 
130,113499.73 
140,117570.65 
150,135730.313 
160,150137.358 
170,158911.542 
180,174039.411 
190,174039.411 
200,182368.345 
210,190895.646 
220,199502.299 
230,211638.2 
240,216724.288 
250,224628.954 
260,247838.19 
270,247838.19 
279,247838.19 
